,tweet_id,sentiment,author,content
3764,1958119955,anger,special_noodles,"@lordlucan i had terrible trouble with 'sp' words as a child, would drop the 's' pider, pade etc, needed lessons. bad memories"
17586,1965697653,anger,Amiloo,Yay for St Louis traffic
17013,1965502447,anger,whatvinyldummy,"I'm so sick, it's ridiculous."
20330,1694016396,anger,heyjenk,"@AndriaAndCo  Don't forget Twitter, the bastard step-child of enablers"
4944,1960565849,anger,curious_cat09,lousy mofo landlord.   need to focus on kid's packing but cant . nevermind sew sleeping bag
2902,1957650945,anger,dani_l37,I feel so useless
36806,1753381079,anger,amerriell,@Sissillie i honestly hope the theatre gets hit by a meteor before you get there
10150,1962834038,anger,sugarsasparella,i hateeeeeeeeee telemarketers!!!!! gotten about 10 phone calls today from them and its only 3 in the afternoon!!
3630,1958091165,anger,SY94,don't want to go!!!
10757,1963002597,anger,sah_andriotte,@dougiemcfly me too. shit.
12650,1963649184,anger,eymediaprodz,enjoying a fresh mango bubble-tea slush   but still at work
15382,1964828316,anger,kimfacekilla,"When youre kawawa, you make me kawawa cuz i hate seeing you so kawawa's  ohhhhh &lt;3"
16906,1965475214,anger,JaZZiii,#whyareyoustillhere One Tree Hill!!! [[ They cancelled my shows The Game &amp; Everybody Hates Chris n dont NOBODY WATCH U N-E-MORE!!!  ]]
19967,1966434705,anger,JohnGalt88,@branewurms that took me 3 rereads to see you didnt say eat &quot;girls&quot; instead of actually grits. I'm disappointed.
2226,1957498978,anger,peachylaaa,my eyes are streaming!! i HATE hayfever  it's so bad even my tablets aren't working!
10500,1962919980,anger,hockeyisgood,@ep31 well twitter doesn't even work from my phone anymore
6208,1961181828,anger,Maan1981,@t0ns:  nou moe... stomme banken/crisis shit :S
8159,1962056452,anger,toothpick1995,"Sitting in Mrs. Martins class, youtube is being stupid. and i REALLY want a popsicle!!! jealous of Sara"
1960,1957442173,anger,ihatecrayons,@she_shines92 aww that sucks
19929,1966422656,anger,toin9898,@mayabbz oh damn that sucks
13900,1964240048,anger,DbbyInDaLoop,@MissNikkiC I kno I kknow ... sigh... been on. but it sux
34236,1752822438,anger,skrubsam,Just sittin here waitin for my coffee to be full grown on farm town before going to bed
16570,1965389750,anger,skankincelt,Lol..2 people in falcon..and boo one of them being becca
10282,1962866426,anger,kbpicklestein,The new tecas driver license design is ugly
9628,1962655427,anger,BrandySanDiego,I hate this weather  i wanna bake
16569,1965389607,anger,cjtwildcat,"And the city I love, Tucson, is the 18th most miserable  http://bit.ly/k3Gmw"
16850,1965463188,anger,amomca,I'm being so whiny right now I'm annoying myself  i need to get some rest tonight after Movie Night kid-sitting
34762,1752943449,anger,Mat2DaW,my gawwddd ! 6 headshotss inna row? im on fyaaahhh!
19097,1966173915,anger,carolinehammond,Hail/Thunder storm here. The Power keeps on going on then off. It sucks.
7258,1961577683,anger,kesor6,"ebay should just die! after not using my account for 4 years, i cant unlock it. and their support is dead, aka: auto-hello-scripts"
13817,1964214216,anger,irishsamom,I have had to yield my computer to the Webkinz Fan Club...
5859,1961078703,anger,tensix2,just thought about how unfair 3 ppl have been 2 me n got depressed again  HATERS!!!
38488,1753664548,anger,Dropsofreign,@TheTAZZone That's what I like to hear. I am unabashedly not cool. That's what makes me so cool byw  #logic
16354,1965312835,anger,jennnx0,i hate rain and people.
38533,1753666192,anger,toniwithanI,So over it!
28918,1751034236,anger,niikamonroee,cant wait to eat
19097,1966173915,anger,carolinehammond,Hail/Thunder storm here. The Power keeps on going on then off. It sucks.
31100,1751820768,anger,Azul_Azul,"Sometimes I hate myself, but that's normal so I don't worry bout it"
5470,1960863696,anger,wetheryan,I HATE FLORISTS  No rose for cassadee tomorrow now =/ fricken fag florist people ={ hmm..need something else...hmm...
17313,1965592023,anger,mizz_dunn,I hate being yelled and sworn at
2193,1957490341,anger,seyko_,"bah, i h8 waking up"
17149,1965541385,anger,fozbstudios,Note 2 all twoloers: neva stay @ a candlelight suites shower is slow and the toilet sux and the bed is tiny!
34095,1752775153,anger,codyn,@brainofdane DUDE.  You're a hax0r!!!1!  You should put Final Cut Pro on there and tell me how stable it is
7698,1961864046,anger,sarahbeery,@BigCatJared   What did I do to you!  sheesh
6045,1961132017,anger,qtpinkbuble,fuck you tony
7464,1961702116,anger,karlaarandela,Grrr..stupid internet connection ruined a great scrabble game
29149,1751106661,anger,CassidyErinn,"@mitch4103 And with it, I can be online even after I have to log off habbo"
24978,1694976797,anger,andydigitale,@hesa it's definitely worth it; art not withstanding  I hate moving; and hate packing even more..
24270,1694792786,anger,pinkcitygirl,Monday...Funday!  Wake up people...and keep me awake please   Today is going to be a long one..I can already feel it. Eww
12451,1963574394,anger,jpo612,This weather sucksss
32059,1752159965,anger,ryanfewins,@johnataylor She should keep her crown and shut her mouth!   Then she'll know what non-judgmental means!
12097,1963462721,anger,JoAnneRowney,in a bad mood now  annoying when its sunny
1251,1957252405,anger,iskyworld,says BAD TRIP! (angry)  http://plurk.com/p/wxshi
3281,1957744649,anger,BILLABABE515,@cynimarie p.s. There is such thing as having too much sushi! Bleeeeah!
11065,1963105475,anger,laura_89,is all alone  sick of doing this assignment! someone do it for me!!!
5011,1960585833,anger,Olia12,Weather sucks!!... It's raining again!!
1665,1957365278,anger,MrNokill,@markbuchholz the non-Europers managed to dump the sun here! its gonna be a hot time now!
15586,1964886592,anger,bimbler,@AmberRainDesign many tribes r becoming extinct  I blame Mc Donalds!!!
15365,1964822059,anger,Maryjane19,I was hoping to sleep in tomorrow ..I guess it's not happening  Stupid blood tests grrr..
31397,1751921747,anger,Ja_x_heart,Watch movie must
19227,1966207016,anger,elwoodofficial,@AdamRPhoto ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww
24978,1694976797,anger,andydigitale,@hesa it's definitely worth it; art not withstanding  I hate moving; and hate packing even more..
2963,1957664578,anger,crashedinlife,I bruised my toe worse than my I did my finger. It fuckin hurts right now even with ice on it
4671,1960468825,anger,captainboo,@VVbrown It just sucks that I'm stuck in an office  but I have you at Selfridges to look forward too.
10585,1962949429,anger,powderkeg,my brother is irritating. and not just bc he takes &amp; wears my clothes without asking. i want to punch him violently for shit he does.
8095,1962017742,anger,krzy415,On my way 2 work damn sinus headaches suck
11065,1963105475,anger,laura_89,is all alone  sick of doing this assignment! someone do it for me!!!
6161,1961173792,anger,rose1396,im grounded tonight  i hate stupid silent mode
12246,1963509357,anger,Doulamama,"@doudoubebe There are 3 other Drs. in the office and only mine does this  It drives me nuts, especially when it is an appt. for my kids."
14515,1964559566,anger,WTFhollywood,Just saw my boo he went back to work now time to do my hair but it's going to rain WTF
14816,1964648851,anger,hopeful420,@notbeaverhausen I want to hit that
635,1957114604,anger,Fiibs,"back at Vienna (  ), sooo tired, luggage lost, Manchester 'd been great - very good outcome from Seminar at MBS &amp; great people around ..."
3475,1958055436,anger,SelyJonas,"Sick, sick, sick. This sucks. i can't even breathe properly"
697,1957127251,anger,ver0nica,@guitar21g @jackie_hussein i have to wake up earlier than i thought.. my dad wants me to take him food at 9AM! no0o0o0o!
23703,1694667960,anger,tyrstag,@GeekWearsPrada Have you been going to the Trop for the last 5 years?  No more games for you!
8438,1962181450,anger,justkappa,"hates the everything about  seafood.. just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh..."
1499,1957321080,anger,shalmalisohoni,Another Day gone by....  Have to wake up early again tomorrow
31474,1751954765,anger,AlluringBri,"@NatalieAurora lmao according to the away, they're there. current focus: tripping, ugly pics, same dress, fat looking"
11601,1963295615,anger,electricmarge,I don't want to apply for jobs!!!
15365,1964822059,anger,Maryjane19,I was hoping to sleep in tomorrow ..I guess it's not happening  Stupid blood tests grrr..
14790,1964644294,anger,sennydreadful,"I have to go clothes shopping tomorrow  I hate it, but I have a serious &quot;clothes falling apart&quot; situation here."
5946,1961100965,anger,qazimod,@Cyhwuhx You look nothing like your Twitter avatar!
9311,1962516379,anger,Hollyandemzz,I really hate revision
15070,1964729249,anger,blackfaerie27,I think I've got invisible glass shards in my hands cause my fingers keep having painful pokey feelings
8410,1962171118,anger,crlos77,No gas PLUS no money = Desperation!!!   and that's the word of the day!  http://twitpic.com/66zls
24270,1694792786,anger,pinkcitygirl,Monday...Funday!  Wake up people...and keep me awake please   Today is going to be a long one..I can already feel it. Eww
6639,1961378101,anger,jerdana,"grr!  i hate being damn near forced to go places.  especially to sit on a bus for an entire day just to sit in a house in podunktown, va"
463,1957076577,anger,benfulghum,on jacksonville beach walking in the cold Ass water   but have to work in the morning   ily &lt;('-')&gt;
23508,1694628462,anger,matt49er,@MissJoJoSmith I was thinking there should be a thumbs down button for Cry me a river.
3937,1960145467,anger,KellySutton,@luketurcotte Not having Hulu in Germany sucks
5518,1960901387,anger,stefanpelayo,i hate my new section this school year.. huhu..
3742,1958115796,anger,ohhcarissa,http://bit.ly/147HEU  - don't judge me. tucking myself in tonight  mogwai on repeat
13827,1964216484,anger,josiek4,@Emilee_Marie Wish I could make it too!!! I hate my commute sometimes
28150,1696086576,anger,wolfcat,@maenad_au see i never got kyile.. not then not now ... see I must have some taste
15646,1964945538,anger,BrittanyFlores,i was kinda hoping this time it was going to be differnt... its not it just sucks !!!!!!!!!
35028,1753008924,anger,JulieMilano,had a 100% raw day
28545,1750894893,anger,dopeguhxfresh,they tryna get me 2 sing on mic n i said NO NO NOOOOOOOO
1289,1957265612,anger,MsMac74,But why do I have to spend it in the office
5793,1961049714,anger,fraggle1001,@Cheapflights_uk  o2 - train from Bristol to London. It's terrible - and no wifi
10747,1963000680,anger,CJBeasley,Walmart bails on sponsorship!
3630,1958091165,anger,SY94,don't want to go!!!
5512,1960900130,anger,aiyshamisha,@doug251192 not impressed....! it might go away if you complain too much!  x
16034,1965098072,anger,heytearcatcher,@ACMcWhale I always feel guilty about it
38239,1753618276,anger,TheYaoiReview,@scarlethyacinth I'm working on a painting due for school and hating myself for sleeping all damn day and starting this so late.
8203,1962066381,anger,nichis,@soniei argh. I don't like ebay. I got outbid at the last second
6499,1961282497,anger,sleepywhale,@tylerakira - ughhh!!! have to go back there tonight
30096,1751466155,anger,kaeb,@tracekase GO TO BED!!!
28150,1696086576,anger,wolfcat,@maenad_au see i never got kyile.. not then not now ... see I must have some taste
38595,1753680399,anger,Xx_McFLY_xX,@UniqueGuitarist Had parent teacher thing yesterday!! So boring going to skl on saturday!!  lol
6913,1961485797,anger,karbassi,@Karmina13 what's up? what happened? DM me if you need to. TXT on my phone is defunk'd
34870,1752965714,anger,KristaCrowther,"Stupid liars. Glad they are ignorant, because I had a blast!!"
9475,1962588080,anger,rebaenrose,"@lindentreephoto yeah, its super crap today   Stupid writing!  ugh"
28918,1751034236,anger,niikamonroee,cant wait to eat
24681,1694904010,anger,PeterHC,@iaindodsworth Told you that when you got rid of the last one. Did you listen
13699,1964145604,anger,SaintSimmy,"Gah, I sprained my LEFT ankle... Just after I got over the torn ligament for my right foot. Looks like it's back to walking with a cane"
99,1956989601,anger,M0anique,@ cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS
13338,1963997756,anger,FrAnCeSsE,waiting -&gt; gg is loading ...  annoying!
32059,1752159965,anger,ryanfewins,@johnataylor She should keep her crown and shut her mouth!   Then she'll know what non-judgmental means!
5080,1960610523,anger,LauRenxExCarter,FACT 1: iHate DirecTV OnDemand w/a passion that burns w/the white hot intensity of 1000 suns. FACT 2: iMiss Comcast. Like a lot
14099,1964333091,anger,AwsomeSoda,ugh trek of hollie steel  she annoys me &gt;
10859,1963041448,anger,xoCAZZA,@ZRHERO wont work!  and it keeps disconecting my pod.. :@ I officially hate it now.
13237,1963967128,anger,__DalekCaan__,"@anniething1 *reads phone book* Hugh Clancy, Hugh Claments...Nope, no Hugh Clap.  Poor Holly, though she'll grab pity votes like a shark."
11801,1963353778,anger,vanhalyn,My day on the computer is about to end. Dang. I hate not being allowed on the computer.
4356,1960330631,anger,RRSellers,Im sure the 5 ppl who came in after me will be seen by a dentist before I will
